callsid,tonality_variations,call_date,call_duration_sec,non_human_like_voice_instances,asr_errors,incorrect_responses,repetition_by_bot,interruption_handling_error,hallucination_error,high_response_time_flag,bot_followed_script_flag,fatal_student_identified_ai,fatal_ai_off_script,fatal_call_others,call_outcome,introduction_correct_flag,qualification_executed_flag,preference_executed_flag,closing_correct_flag,comments
CALL_0000244,2,2025-11-29,20,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,False,
CALL_0000245,1,2025-11-19,264,1,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,Flat voice; empathy missed.
CALL_0000246,0,2025-11-03,138,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0000247,2,2025-11-11,8,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,False,
CALL_0000248,1,2025-11-02,57,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0000249,1,2025-11-13,98,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000250,1,2025-11-06,24,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,False,
CALL_0000251,0,2025-11-08,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000252,1,2025-11-10,147,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,False,"Good flow, minor ASR glitch."
CALL_0000253,3,2025-11-16,112,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000254,3,2025-11-09,81,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0000255,1,2025-11-11,24,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,Non-human voice detected.
CALL_0000256,1,2025-11-20,176,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000257,2,2025-11-28,21,1,0,1,0,0,0,False,True,False,False,False,Warm,True,True,False,False,
CALL_0000258,1,2025-11-16,195,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,Student requested callback.
CALL_0000259,2,2025-11-21,18,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000260,2,2025-11-14,135,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0000261,2,2025-11-16,100,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0000262,2,2025-11-02,104,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0000263,3,2025-11-24,74,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,False,
CALL_0000264,1,2025-11-08,230,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,Bot repeated the same line twice.
CALL_0000265,1,2025-11-26,144,1,0,0,0,0,0,False,False,False,False,True,Cold,False,False,True,True,Flat voice; empathy missed.
CALL_0000266,1,2025-11-02,15,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000267,1,2025-11-05,163,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0000268,1,2025-11-08,21,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000269,3,2025-11-26,134,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000270,3,2025-11-26,24,0,0,0,0,0,0,True,False,False,False,False,Cold,True,False,True,True,
CALL_0000271,2,2025-11-02,10,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0000272,2,2025-11-10,19,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0000273,3,2025-11-18,18,2,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0000274,4,2025-11-27,24,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,False,
CALL_0000275,2,2025-11-15,18,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,False,
CALL_0000276,3,2025-11-13,11,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,False,
CALL_0000277,0,2025-11-11,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000278,4,2025-11-04,7,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0000279,1,2025-11-13,173,0,0,0,0,0,0,True,True,False,False,False,NA,True,True,False,True,
CALL_0000280,1,2025-11-14,114,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0000281,2,2025-11-30,6,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,Non-human voice detected.
CALL_0000282,2,2025-11-01,128,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0000283,3,2025-11-29,135,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000284,2,2025-11-26,19,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,Non-human voice detected.
CALL_0000285,2,2025-11-03,29,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0000286,1,2025-11-25,17,0,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0000287,0,2025-11-29,79,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0000288,3,2025-11-03,25,2,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,False,True,
CALL_0000289,1,2025-11-05,106,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000290,3,2025-11-06,28,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0000291,1,2025-11-26,136,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000292,2,2025-11-27,107,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000293,1,2025-11-14,20,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000294,2,2025-11-20,23,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0000295,0,2025-11-01,127,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0000296,2,2025-11-22,90,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,"Good flow, minor ASR glitch."
CALL_0000297,2,2025-12-01,221,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0000298,2,2025-11-03,9,2,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,High response time observed.
CALL_0000299,0,2025-11-19,201,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0000300,3,2025-11-25,141,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0000301,3,2025-11-12,118,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0000302,0,2025-11-01,16,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0000303,0,2025-11-15,8,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000304,0,2025-11-27,163,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0000305,1,2025-11-01,118,1,0,0,0,0,0,False,False,False,False,False,NA,True,False,False,True,
CALL_0000306,2,2025-11-03,169,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0000307,1,2025-11-08,210,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
CALL_0000308,1,2025-11-22,179,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0000309,3,2025-11-01,107,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,True,
CALL_0000310,1,2025-11-28,202,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000311,2,2025-11-19,11,1,0,0,0,0,0,True,True,False,False,False,Hot,True,True,True,True,
CALL_0000312,0,2025-11-06,76,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000313,1,2025-11-01,30,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0000314,0,2025-11-09,24,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0000315,2,2025-11-23,203,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,True,True,
CALL_0000316,1,2025-11-20,22,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0000317,1,2025-11-03,6,1,0,0,0,0,0,False,False,False,False,False,NA,False,True,True,True,
CALL_0000318,2,2025-11-20,145,1,0,0,0,0,0,False,True,False,False,False,Warm,False,False,True,True,
CALL_0000319,1,2025-11-09,20,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000320,1,2025-11-01,155,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,False,True,
CALL_0000321,1,2025-11-06,208,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,Hallucination: incorrect info given.
CALL_0000322,3,2025-11-27,30,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000323,3,2025-11-05,6,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000324,0,2025-11-21,118,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,False,True,
CALL_0000325,2,2025-11-28,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0000326,0,2025-11-07,77,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0000327,2,2025-11-01,149,2,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,Hallucination: incorrect info given.
CALL_0000328,1,2025-11-29,19,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0000329,2,2025-11-23,11,0,0,0,0,0,0,False,False,False,False,False,Hot,True,True,True,True,
CALL_0000330,1,2025-11-06,175,0,0,0,0,2,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0000331,0,2025-11-16,55,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0000332,3,2025-11-27,13,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,High response time observed.
CALL_0000333,2,2025-11-14,151,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0000334,2,2025-11-25,232,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Bot repeated the same line twice.
CALL_0000335,3,2025-11-09,141,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0000336,2,2025-11-08,5,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0000337,2,2025-11-24,123,1,0,0,0,0,0,False,True,False,False,False,Hot,True,True,True,True,
CALL_0000338,1,2025-11-27,159,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000339,1,2025-11-18,27,2,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000340,2,2025-11-23,18,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,False,True,
CALL_0000341,2,2025-11-29,129,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0000342,2,2025-11-09,15,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0000343,3,2025-11-30,7,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000344,3,2025-11-20,22,0,0,0,0,1,0,False,True,False,False,False,Callback Requested,True,True,False,True,Bot repeated the same line twice.
CALL_0000345,2,2025-11-19,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0000346,2,2025-11-12,11,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000347,1,2025-11-29,17,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0000348,2,2025-11-20,29,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000349,2,2025-11-30,23,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000350,0,2025-11-01,54,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0000351,5,2025-11-17,171,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0000352,1,2025-11-10,27,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000353,1,2025-11-29,155,1,0,0,0,0,0,True,True,False,False,False,Cold,False,True,False,True,
CALL_0000354,3,2025-11-30,178,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0000355,1,2025-11-26,23,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000356,1,2025-11-29,12,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0000357,1,2025-11-16,102,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Hallucination: incorrect info given.
CALL_0000358,1,2025-11-11,25,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,True,True,
CALL_0000359,2,2025-12-01,233,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000360,2,2025-11-27,18,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,
CALL_0000361,1,2025-11-15,167,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000362,2,2025-11-04,169,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0000363,3,2025-11-05,19,2,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,Script followed but closing weak.
CALL_0000364,2,2025-11-14,102,0,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0000365,1,2025-11-15,14,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,False,True,
CALL_0000366,2,2025-11-07,260,0,1,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0000367,1,2025-11-28,24,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0000368,1,2025-11-05,174,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0000369,1,2025-11-26,57,1,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0000370,1,2025-11-30,14,0,0,0,0,0,0,False,False,False,False,False,Hot,True,False,False,True,Hallucination: incorrect info given.
CALL_0000371,2,2025-11-28,24,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,Non-human voice detected.
CALL_0000372,5,2025-11-01,28,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,False,False,
CALL_0000373,3,2025-11-20,81,0,0,0,0,0,0,False,False,False,False,False,Hot,True,True,False,False,
CALL_0000374,1,2025-12-01,186,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000375,1,2025-11-20,121,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000376,2,2025-11-09,84,1,0,0,0,0,0,False,True,False,False,False,NA,False,True,True,True,
CALL_0000377,1,2025-11-01,11,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,Bot repeated the same line twice.
CALL_0000378,1,2025-11-17,12,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0000379,2,2025-11-21,141,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0000380,1,2025-11-29,30,1,0,1,0,0,0,False,True,False,False,False,Hot,True,False,True,True,
CALL_0000381,1,2025-11-20,235,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000382,1,2025-11-10,278,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0000383,2,2025-11-18,200,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,Non-human voice detected.
CALL_0000384,2,2025-11-30,18,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0000385,1,2025-11-19,70,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0000386,1,2025-11-22,14,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000387,1,2025-11-29,189,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0000388,2,2025-11-06,267,0,0,0,0,0,0,False,False,False,False,False,Converted,True,False,True,True,
CALL_0000389,0,2025-11-25,151,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0000390,2,2025-12-01,21,2,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,
CALL_0000391,1,2025-11-23,169,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0000392,2,2025-11-14,96,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000393,2,2025-11-29,87,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Hallucination: incorrect info given.
CALL_0000394,2,2025-11-19,10,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0000395,0,2025-11-24,22,0,0,1,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0000396,2,2025-11-16,24,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0000397,3,2025-11-17,28,0,0,0,3,0,0,False,True,False,False,False,Cold,False,True,True,True,Non-human voice detected.
CALL_0000398,1,2025-11-09,25,1,0,0,0,0,0,False,True,False,False,False,Hot,True,False,True,True,
CALL_0000399,1,2025-11-17,25,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000400,1,2025-11-26,17,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0000401,0,2025-11-04,13,0,0,0,0,0,0,True,False,False,False,False,Callback Requested,True,True,True,False,
CALL_0000402,1,2025-11-09,19,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000403,2,2025-11-30,127,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Flat voice; empathy missed.
CALL_0000404,2,2025-11-03,159,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000405,1,2025-11-23,102,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,False,True,
CALL_0000406,0,2025-11-11,16,0,0,0,0,0,0,True,True,False,False,False,NA,True,True,True,True,
CALL_0000407,4,2025-11-15,149,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000408,1,2025-11-19,104,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,False,
CALL_0000409,1,2025-11-30,160,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000410,1,2025-11-04,18,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0000411,1,2025-11-06,25,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Student requested callback.
CALL_0000412,2,2025-11-30,10,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,False,
CALL_0000413,0,2025-11-29,170,1,0,0,0,0,0,True,True,False,False,False,Cold,False,True,True,True,
CALL_0000414,0,2025-11-28,224,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000415,1,2025-11-03,18,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0000416,2,2025-11-18,10,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0000417,0,2025-11-09,181,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Flat voice; empathy missed.
CALL_0000418,1,2025-11-05,18,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0000419,0,2025-11-12,180,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0000420,2,2025-11-16,24,0,0,0,0,0,0,False,False,False,False,False,Warm,True,False,False,True,
CALL_0000421,4,2025-11-13,190,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Bot repeated the same line twice.
CALL_0000422,3,2025-11-23,100,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,False,True,
CALL_0000423,1,2025-11-18,48,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0000424,1,2025-11-25,5,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Bot repeated the same line twice.
CALL_0000425,1,2025-11-20,11,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0000426,2,2025-11-02,24,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0000427,2,2025-11-05,16,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0000428,2,2025-11-18,24,1,0,0,0,0,0,False,False,False,False,False,NA,True,True,False,False,
